Hand & Shears,Grade II listed historic pub
The Hope,Grade II listed pub
El Vino,Wine bar.
Vinoteca,Wine bar and shop.
Fabric,"A massive club (think cathedral scale) that provides a more underground version of Ministry of Sound and hosts some of the biggest names in dance music, from Goldie to David Holmes to the Scratch Perverts. There are always big queues, so get down early if you can."
The Nightjar,Speakeasy-style cocktail bar.  Regular live music fitting the prohibition era theme.
The Zetter Townhouse,Cocktail lounge in a Georgian townhouse.  Also offers some accommodation with thirteen rooms available for hire.
The Hoxton Urban Lodge,"210 room hotel, with some cheaper ""shoebox"" rooms"
St Paul's Youth Hostel,"Small hostel converted from one of the City's oldest buildings. Cheap for Central London accommodation, range of room sizes, basic facilities."
Apex City of London Hotel,"Located in the City close to the Tower of London. 179 luxury bedrooms and suites, restaurant, bar and gym. Free fast speed Wi-fi"
Apex Temple Court Hotel,"184 spacious luxury bedrooms and suites, bar, restaurant, executive lounge and gym. Free fast speed Wi-fi"
Citybase Apartments - St Paul's Apartments,"These serviced apartments are situated in the centre of the City area of London, with Walbrook, Bank and Monument being a short walk away. The neighbouring streets are filled with cafes, restaurants and local shops, ensuring your stay is both enjoyable and convenient."
Apex London Wall Hotel,"Close to the Bank of England and Liverpool Street Station. 89 luxury bedrooms and suites, bar, restaurant and gym. Free fast speed Wi-fi"
Andaz Liverpool Street London Hotel,A concept casual luxury hotel. No two bedrooms the same. Features iPod rentals and 5 restaurants
SACO Apartments – Aldgate,A grade II listed Victorian building in perfect walking distance to the main city centre. A great alternative to hotels for those travelling on business.
Travelodge London Liverpool St,A grade II listed Victorian building in perfect walking distance to the main city centre. A great alternative to hotels for those travelling on business.
SilverDoor Ltd,"Catering to business travellers, serviced apartments agency SilverDoor Ltd offer over 300 properties in the UK capital."
Citadines Prestige Holborn-Covent Garden London,"Located a short walk from Covent Garden. Each air-conditioned apartment houses a bathroom with a separate toilet, a separate kitchen area and Internet access."
Malmaison London,Great location with attentive staff.
Crowne Plaza London - The City,Great location with attentive staff.
Maplin,"For IT kit (chargers, leads, batteries, media) but not phones."
Maplin,"For IT kit (chargers, leads, batteries, media) but not phones."
Portmans Pharmacy,Closest pharmacy to the venue.
Boots,Closest pharmacy to the venue.
S Chauhan Chemist,Closest pharmacy to the venue.
Boots,Closest pharmacy to the venue.
Guy's Hospital Urgent Care Centre,"For treatment of minor injuries like sprains, broken bones and bites."
Royal London Hospital Accident & Emergency,"For serious, life-threatening injuries."
Foyle's,"Old train station with an enormous office and shopping complex in glass and pale stone. A lavish hotel is also on the site. The name comes from the Queen Eleanor (13th C.) gothic pillar outside the station, which is acutally a Victorian-era replica. Charing Cross Road is famous for its vintage book shops, one stand-out is Foyle's."
Cleopatra's Needle,"Cleopatra's Needle originated in the ancient Egyptian city of Heliopolis, in the Temple of Atum, but the Romans moved it to Alexandria in 12 BC. In 1819, viceroy Mehemet Ali presented Cleopatra's Needle to the British, commemorating military victories in Egypt, but it remained in Alexandria until 1877 when transportation was arranged to bring it to London. On the voyage, the ship capsized in a storm, killing six crewmembers. Cleopatra's Needle was thought to be lost, but Spanish trawlers found it afloat a few days later, and after some repairs, it arrived in London on 21 Jan 1878. The obelisk is flanked by two faux-sphinxes, which show the effects of bombings of London during World War II. Today, Cleopatra's Needle shows some wear from exposure to London's damp weather."
Punch and Judy Tavern,"Once an important working market, and the backdrop for the musical My Fair Lady, Covent Garden today is a covered shopping mall with shops predominantly selling clothing, but also gifts and cosmetics, as well as stalls selling handicrafts (Tues-Sun) or antiques (Mon), and restaurants. It's well worth a visit just for the attractive ambience, with classical musicians busking in the lower part of the market and a famous location for street entertainers. There is a popular pub, The Punch and Judy Tavern at the western end, with a large balcony overlooking a square where street entertainers perform. At the eastern end, the corresponding balcony is occupied by Chez Gerard, a restaurant selling relatively-expensive but good continental cuisine. Most shops are open 10:00-19:00 daily, but may close earlier on Sundays."
St. Paul's Church,Completed in 1633 to a design by Inigo Jones.
Seven Dials,An intersection of seven streets in the northern part of the Covent Garden district. Lots of mid-range designer clothing and shoe stores
Benjamin Franklin House,"The only remaining home of Benjamin Franklin in the world. The founding father of the United States lived here from 1757 to 1775. Many exhibits charting his life and achievements as well as original artefacts. A special Historical Experience Show runs W-Su at noon, 13:00, 14:00, 15:15, and 16:15 all year round."
